,0,1,2,3,4,_tempm,6,7,datetime_utc
247,0.433333333,0.527448071,0.107526882,0.976190476,0.904761905,0.45,0.833333333,0.363636364,30-04-2001 11.30
248,0.466666667,0.086795252,0.322580645,0.980519481,0.595238095,0.14,0.388888889,0.272727273,02-05-2001 2.30
249,0.566666667,0.116839763,0.408602151,0.977272727,0.595238095,0.3,0.833333333,0.228501229,18-05-2001 13.30
250,0.6,0.547477745,0.204301075,0.966450216,0.857142857,0.15,0.805555556,0.319410319,25-05-2001 13.30
251,0.366666667,0.345511869,0.172043011,0.971861472,0.714285714,0.22,0.638888889,0.683046683,26-05-2001 10.30
252,0.7,0.550816024,0.301075269,0.974025974,0.80952381,0.4,0.555555556,0.090909091,02-06-2001 11.30
253,0.7,0.150222552,0.591397849,0.972943723,0.571428571,0.25,0.25,0.181818182,08-06-2001 19.30
254,0.766666667,0.146884273,0.720430108,0.974025974,0.547619048,0.3,0,0,19-06-2001 1.30
255,0.8,0.273738872,0.677419355,0.96969697,0.595238095,0.3,0.583333333,0.228501229,20-06-2001 19.30
256,0.8,0.110163205,0.827956989,0.972943723,0.523809524,0.26,0,0,24-06-2001 20.30
257,0.833333333,0.196958457,0.827956989,0.974025974,0.547619048,0.2,0,0,25-06-2001 3.30
258,0.833333333,0.196958457,0.827956989,0.974025974,0.547619048,0.3,0,0,01-07-2001 23.30
259,0.8,0.413946587,0.559139785,0.970779221,0.666666667,0.35,0,0,04-07-2001 14.30
260,0.833333333,0.360534125,0.677419355,0.975108225,0.619047619,0.2,0.833333333,0.181818182,08-07-2001 3.30
261,0.8,0.584198813,0.430107527,0.972943723,0.761904762,0.5,0.277777778,0.272727273,09-07-2001 7.30
262,0.866666667,0.293768546,0.827956989,0.974025974,0.571428571,0.25,0.194444444,0.137592138,12-07-2001 21.30
263,0.833333333,0.460682493,0.602150538,0.970779221,0.666666667,0.25,0.111111111,0.181818182,19-07-2001 9.30
264,0.833333333,0.50074184,0.559139785,0.975108225,0.69047619,0.45,0.055555556,0.228501229,24-07-2001 6.30
265,0.733333333,0.423961424,0.430107527,0.972943723,0.714285714,0.4,0.833333333,0.454545455,01-08-2001 12.30
266,0.833333333,0.307121662,0.720430108,0.979437229,0.595238095,0.3,0.25,0.272727273,03-08-2001 19.30
267,0.833333333,0.196958457,0.827956989,0.981601732,0.547619048,0.2,0.194444444,0.545454545,04-08-2001 5.30
268,0.8,0.110163205,0.827956989,0.979437229,0.523809524,0.3,0.25,0.272727273,06-08-2001 19.30
269,0.833333333,0.196958457,0.827956989,0.980519481,0.547619048,0.17,0.277777778,0.228501229,10-08-2001 0.30
270,0.8,0.544139466,0.462365591,0.975108225,0.738095238,0.45,0.416666667,0.272727273,12-08-2001 8.30
271,0.833333333,0.196958457,0.827956989,0.974025974,0.547619048,0.3,0.805555556,0.272727273,16-08-2001 19.30
272,0.733333333,0.213649852,0.591397849,0.974025974,0.595238095,0.4,0.833333333,0.545454545,18-08-2001 3.30
273,0.766666667,0.450667656,0.451612903,0.974025974,0.714285714,0.35,0.833333333,0.319410319,19-08-2001 10.30
274,0.766666667,0.367210682,0.516129032,0.978354978,0.666666667,0.3,0,0,20-08-2001 15.30
275,0.733333333,0.377225519,0.451612903,0.979437229,0.69047619,0.5,0.805555556,0.454545455,21-08-2001 6.30
276,0.766666667,0.410608309,0.483870968,0.974025974,0.69047619,0.35,0.222222222,0.137592138,31-08-2001 14.30
277,0.633333333,0.377225519,0.322580645,0.978354978,0.738095238,0.45,0.888888889,0.454545455,10-09-2001 7.30
278,0.766666667,0.243694362,0.634408602,0.979437229,0.595238095,0.3,0,0,11-09-2001 19.30
279,0.633333333,0.223664688,0.419354839,0.981601732,0.642857143,0.4,0.805555556,0.363636364,12-09-2001 3.30
280,0.5,0.337166172,0.215053763,0.983766234,0.761904762,0.4,1,0.41031941,22-09-2001 7.30
281,0.633333333,0.046735905,0.580645161,0.981601732,0.523809524,0.22,0,0,23-09-2001 20.30
282,0.733333333,0.064540059,0.817204301,0.981601732,0.476190476,0.35,0.166666667,0.272727273,30-09-2001 0.30
283,0.6,0.096333192,0.623655914,0.983766234,0.476190476,0.14,0,0,07-10-2001 19.30
284,0.633333333,0.116839763,0.516129032,0.987012987,0.571428571,0.22,0.75,0.181818182,13-10-2001 4.30
285,0.2,0.14736117,0.11827957,0.984848485,0.666666667,0.35,0.916666667,0.137592138,19-10-2001 12.30
286,0.566666667,0.092756465,0.537634409,0.989177489,0.5,0.13,0.25,0.137592138,29-10-2001 3.30
287,0.533333333,0.026706231,0.537634409,0.985930736,0.476190476,0.09,0.333333333,0.090909091,30-10-2001 19.30
288,0.5,0.033382789,0.580645161,0.984848485,0.428571429,0.08,0,0,30-10-2001 21.30
289,0.566666667,0.019726194,0.623655914,0.985930736,0.452380952,0.1,0,0,31-10-2001 19.30
290,0.233333333,0.013011524,0.516129032,0.99025974,0.261904762,0.13,0,0,10-11-2001 2.30
291,0.166666667,0.021302877,0.376344086,0.989177489,0.30952381,0.14,0,0,13-11-2001 20.30
292,0.3,0.024563522,0.23655914,0.99025974,0.571428571,0.165,0,0.068796069,15-11-2001 7.30
293,0.216666667,0.006310719,0.279569892,0.989177489,0.452380952,0.22,0.75,0.181818182,23-11-2001 12.30
294,0.166666667,0.006285314,0.47311828,0.989177489,0.238095238,0.22,0.555555556,0.090909091,23-11-2001 22.30
295,0.166666667,0.006211638,0.47311828,0.993506494,0.238095238,0.14,0.666666667,0.090909091,25-11-2001 2.30
296,0.133333333,0.005739096,0.408602151,0.991341991,0.261904762,0.25,0.722222222,0.228501229,03-12-2001 3.30
297,0.2,0.005673042,0.225806452,0.99025974,0.5,0.35,0.805555556,0.228501229,04-12-2001 6.30
298,0.233333333,0.005604447,0.204301075,0.987012987,0.547619048,0.5,0.861111111,0.454545455,05-12-2001 9.30
299,0.3,0.005276716,0.64516129,0.99025974,0.238095238,0.1,0.333333333,0.454545455,10-12-2001 19.30
300,0.333333333,0.00492358,0.806451613,0.993506494,0.19047619,0.04,0,0,16-12-2001 19.30
301,0.2,0.004636499,0.516129032,0.996753247,0.238095238,0.14,0.75,0.090909091,21-12-2001 14.30
302,0.233333333,0.004567904,0.741935484,0.996753247,0.142857143,0.09,0,0,22-12-2001 18.30
303,0.2,0.004529795,0.440860215,0.993506494,0.285714286,0.205,0,0.121212121,23-12-2001 12.30
304,0.3,0.004481525,0.483870968,0.995670996,0.333333333,0.14,0.861111111,0.228501229,24-12-2001 6.30
305,0.3,0.003859091,0.752688172,0.996753247,0.19047619,0.04,0,0,03-01-2002 17.30
306,0.2,0.002883521,0.688172043,0.989177489,0.142857143,0.13,0,0,19-01-2002 21.30
307,0.066666667,0.002853034,0.247311828,0.991341991,0.357142857,0.5,0.972222222,0.272727273,20-01-2002 10.30
308,0.333333333,0.002543088,0.602150538,0.985930736,0.285714286,0.15,0.333333333,0.090909091,25-01-2002 18.30
309,0.066666667,0.002217898,0.322580645,0.996753247,0.285714286,0.2,0.861111111,0.272727273,31-01-2002 5.30
310,0.033333333,0.002027356,0.215053763,0.991341991,0.380952381,0.35,0.833333333,0.727272727,03-02-2002 8.30
311,0.133333333,0.001910491,0.301075269,0.99025974,0.357142857,0.3,0.333333333,0.272727273,05-02-2002 7.30
312,0.2,0.001376977,0.440860215,0.995670996,0.285714286,0.2,0.805555556,0.363636364,14-02-2002 5.30
313,0.366666667,0.001204219,0.752688172,0.991341991,0.238095238,0.09,0.305555556,0.137592138,17-02-2002 2.30
314,0.266666667,0.000327731,0.698924731,0.989177489,0.19047619,0.08,0.75,0.181818182,03-03-2002 19.30
315,0.233333333,0.000307406,0.559139785,0.989177489,0.238095238,0.11,0.75,0.272727273,04-03-2002 3.30
316,0.133333333,0.000190541,0.440860215,0.989177489,0.238095238,0.3,0.722222222,0.181818182,06-03-2002 2.30
317,0.233333333,0.073442136,0.225806452,0.991341991,0.523809524,0.3,0.861111111,0.454545455,12-03-2002 6.30
318,0.166666667,0.073442136,0.161290323,0.988095238,0.571428571,0.4,1,0.319410319,13-03-2002 11.30
319,0.333333333,0.074554896,0.182795699,0.979437229,0.666666667,0.6,0.944444444,0.272727273,23-03-2002 9.30
320,0.466666667,0.043094146,0.537634409,0.985930736,0.428571429,0.22,0.694444444,0.228501229,08-04-2002 2.30
321,0.333333333,0.028760557,0.161290323,0.983766234,0.714285714,0.6,0.833333333,0.228501229,08-04-2002 9.30
322,0.366666667,0.009347181,0.397849462,0.982683983,0.452380952,0.25,0.75,0.363636364,08-04-2002 21.30
323,0.366666667,0.015578635,0.344086022,0.982683983,0.5,0.22,0,0,09-04-2002 18.30
324,0.333333333,0.316074319,0.11827957,0.978354978,0.785714286,0.45,0.75,0.636363636,18-04-2002 8.30
325,0.2,0.433672781,0.150537634,0.978354978,0.619047619,0.3,0.722222222,0.272727273,22-04-2002 2.30
326,0.1,0.211980712,0.032258065,0.971861472,0.833333333,0.22,0.75,0.454545455,25-04-2002 11.30
327,0.333333333,0.10777872,0.247311828,0.978354978,0.571428571,0.12,0.75,0.181818182,05-05-2002 1.30
328,0.233333333,1,0.021505376,0.963203463,1,0.2,0.777777778,0.545454545,18-05-2002 10.30
329,0.333333333,0.316301929,0.129032258,0.977272727,0.761904762,0.25,0.361111111,0.137592138,23-05-2002 17.30
330,0.733333333,0.253709199,0.548387097,0.975108225,0.619047619,0.2,0.361111111,0.137592138,27-05-2002 3.30
331,0.633333333,0.066765579,0.709677419,0.978354978,0.452380952,0.11,0.083333333,0.545454545,27-05-2002 17.30
332,0.733333333,0.213649852,0.591397849,0.977272727,0.595238095,0.3,0.055555556,0.228501229,01-06-2002 12.30
333,0.8,0.320474777,0.634408602,0.975108225,0.619047619,0.35,0.25,0.454545455,25-06-2002 22.30
334,0.766666667,0.721068249,0.311827957,0.970779221,0.857142857,0.26,0.805555556,0.454545455,01-07-2002 8.30
335,0.766666667,0.367210682,0.516129032,0.972943723,0.666666667,0.3,0.638888889,0.272727273,04-07-2002 2.30
336,0.5,0.454005935,0.172043011,0.96969697,0.833333333,0.3,0.805555556,0.501228501,10-07-2002 11.30
337,0.666666667,0.443991098,0.322580645,0.96969697,0.761904762,0.2,0.805555556,0.181818182,11-07-2002 15.30
338,0.7,0.423961424,0.365591398,0.970779221,0.738095238,0.2,0,0,11-07-2002 17.30
339,0.7,0.390578635,0.397849462,0.973484848,0.714285714,0.3,0,0.590909091,12-07-2002 3.30
340,0.666666667,0.323813056,0.397849462,0.975108225,0.69047619,0.28,0.75,0.545454545,13-07-2002 2.30
341,0.833333333,0.360534125,0.677419355,0.971861472,0.619047619,0.25,0.277777778,0.137592138,20-07-2002 15.30
342,0.6,0.433976261,0.258064516,0.96969697,0.785714286,0.3,0.722222222,0.454545455,22-07-2002 10.30
343,0.666666667,0.443991098,0.322580645,0.971861472,0.761904762,0.23,0.75,0.41031941,24-07-2002 12.30
344,0.833333333,0.257047478,0.774193548,0.972943723,0.571428571,0.35,0.333333333,0.41031941,03-08-2002 21.30
345,0.8,0.504080119,0.494623656,0.972943723,0.714285714,0.3,0.25,0.363636364,05-08-2002 9.30
346,0.866666667,0.413946587,0.731182796,0.972943723,0.619047619,0.22,0.305555556,0.228501229,05-08-2002 18.30
347,0.866666667,0.50074184,0.634408602,0.974025974,0.666666667,0.25,0.944444444,0.319410319,16-08-2002 5.30
348,0.833333333,0.547477745,0.52688172,0.972943723,0.714285714,0.375,0.138888889,0.090909091,19-08-2002 13.30
349,0.866666667,0.293768546,0.827956989,0.978354978,0.571428571,0.5,0.805555556,0.272727273,27-08-2002 12.30
350,0.766666667,0.243694362,0.634408602,0.980519481,0.595238095,0.17,0.972222222,0.137592138,09-09-2002 4.30
351,0.8,0.101817507,0.935483871,0.978354978,0.476190476,0.12,0,0,12-09-2002 12.30
352,0.733333333,0.10807678,0.817204301,0.982683983,0.476190476,0.2,0.333333333,0.272727273,13-09-2002 17.30
353,0.833333333,0.196958457,0.827956989,0.981601732,0.547619048,0.22,0,0,14-09-2002 19.30
354,0.766666667,0.243694362,0.634408602,0.983766234,0.595238095,0.275,0,0.15970516,15-09-2002 5.30
355,0.366666667,0.303783383,0.139784946,0.982683983,0.785714286,0.35,0,0,04-10-2002 9.30
356,0.633333333,0.040059347,0.76344086,0.985930736,0.428571429,0.2,0.388888889,0.090909091,06-10-2002 0.30
357,0.666666667,0.096810089,0.591397849,0.987012987,0.547619048,0.175,0,0.181818182,07-10-2002 16.30
358,0.566666667,0.220326409,0.333333333,0.987012987,0.666666667,0.5,0.277777778,0.272727273,09-10-2002 10.30
359,0.433333333,0.196068249,0.430107527,0.984848485,0.476190476,0.15,0.194444444,1,12-10-2002 14.30
360,0.6,0.036721068,0.548387097,0.984848485,0.523809524,0.3,0.194444444,0.090909091,13-10-2002 13.30
361,0.566666667,0.183605341,0.35483871,0.983766234,0.642857143,0.5,0.361111111,0.181818182,14-10-2002 9.30
362,0.583333333,0.090647113,0.650537634,0.982323233,0.452380952,0.12,0.388888889,0.137592138,17-10-2002 21.30
363,0.466666667,0.019612389,0.537634409,0.987012987,0.428571429,0.2,0,0,22-10-2002 19.30
364,0.433333333,0.032008204,0.430107527,0.989177489,0.476190476,0.08,0.888888889,0.41031941,24-10-2002 16.30
365,0.4,0.073442136,0.279569892,0.99025974,0.595238095,0.3,0.916666667,0.319410319,26-10-2002 6.30
366,0.483333333,0.024202522,0.811827957,0.99025974,0.297619048,0.07,0,0,10-11-2002 1.30
367,0.366666667,0.028304844,0.344086022,0.988095238,0.5,0.35,0.694444444,0.363636364,14-11-2002 7.30
368,0.3,0.031690141,0.23655914,0.989177489,0.571428571,0.45,0.861111111,0.363636364,16-11-2002 8.30
369,0.366666667,0.03254822,0.279569892,0.988095238,0.571428571,0.4,0.944444444,0.319410319,17-11-2002 9.30
370,0.266666667,0.02273209,0.419354839,0.989177489,0.357142857,0.22,0.75,0.090909091,19-11-2002 3.30
371,0.266666667,0.020919881,0.365591398,0.99025974,0.404761905,0.2,0,0,21-11-2002 13.30
372,0.133333333,0.015705808,0.322580645,0.991341991,0.333333333,0.2,0,0,28-11-2002 13.30
373,0.2,0.014243324,0.279569892,0.988095238,0.428571429,0.22,0.833333333,0.137592138,30-11-2002 11.30
374,0.2,0.013607461,0.258064516,0.99025974,0.452380952,0.26,0.944444444,0.363636364,01-12-2002 7.30
375,0.2,0.011127596,0.387096774,0.99025974,0.333333333,0.13,0,0,04-12-2002 12.30
376,0.233333333,0.0041649,0.64516129,0.994588745,0.19047619,0.1,0.694444444,0.090909091,13-12-2002 19.30
377,0.166666667,0.003306486,0.591397849,0.991341991,0.166666667,0.13,0.666666667,0.137592138,14-12-2002 23.30
378,0.366666667,0.003338279,0.344086022,0.983766234,0.5,0.15,0.194444444,0.272727273,19-12-2002 10.30
379,0.333333333,0.001120213,0.52688172,0.99025974,0.333333333,0.25,0.805555556,0.363636364,27-12-2002 8.30
380,0.166666667,0.001368404,0.860215054,0.99025974,0.047619048,0.116666667,0,0,29-12-2002 0.30
381,0.266666667,0.001623303,0.752688172,0.99025974,0.166666667,0.1,0.25,0.363636364,30-12-2002 15.30
382,0.3,0.002119684,0.870967742,0.997835498,0.142857143,0.03,0.138888889,0.181818182,02-01-2003 17.30
383,0.2,0.002877673,0.516129032,0.994588745,0.238095238,0.15,0.611111111,0.090909091,09-01-2003 8.30
384,0.2,0.003971054,1,0.998917749,0.023809524,0.011666667,0.75,0.090909091,16-01-2003 4.30
385,0.2,0.004568053,1,0.993506494,0.023809524,0,0,0.068181818,19-01-2003 23.30
386,0.3,0.005057727,0.870967742,0.988095238,0.142857143,0.07,0,0,23-01-2003 3.30
387,0.333333333,0.005533985,0.935483871,0.992424242,0.142857143,0.04,0,0,26-01-2003 2.30
388,0.4,0.005634604,0.698924731,0.99025974,0.285714286,0.09,0,0,26-01-2003 17.30
389,0.466666667,0.006399299,1,0.984848485,0.214285714,0.1,0.194444444,0.319410319,31-01-2003 12.30
390,0.333333333,0.006687738,0.52688172,0.994588745,0.333333333,0.3,0.694444444,0.272727273,03-02-2003 9.21
391,0.233333333,0.007995771,0.602150538,0.991341991,0.214285714,0.15,0,0,11-02-2003 16.30
392,0.433333333,0.008794006,0.612903226,0.99025974,0.357142857,0.18,0.166666667,0.454545455,16-02-2003 16.30
393,0.433333333,0.00881413,0.655913978,0.988095238,0.333333333,0.22,0.166666667,0.454545455,16-02-2003 19.30
394,0.4,0.008861085,0.569892473,0.988095238,0.357142857,0.25,0.222222222,0.592137592,17-02-2003 2.30
395,0.5,0.008968411,0.76344086,0.985930736,0.333333333,0.17,0.305555556,0.454545455,17-02-2003 18.30
396,0.533333333,0,0.666666667,0.989177489,0.404761905,0.16,0.888888889,0.181818182,24-02-2003 15.30
397,0.466666667,0.000500742,0.462365591,0.984848485,0.476190476,0.45,0.777777778,0.363636364,25-02-2003 12.30
398,0.366666667,0.054525222,0.52688172,0.987012987,0.357142857,0.25,0.277777778,0.363636364,09-03-2003 18.30
399,0.3,0.053800635,0.483870968,0.987012987,0.333333333,0.25,0.25,0.454545455,09-03-2003 20.30
400,0.3,0.040758057,0.311827957,0.984848485,0.476190476,0.3,0.75,0.228501229,11-03-2003 8.30
401,0.366666667,0.023730246,0.322580645,0.99025974,0.523809524,0.22,0.138888889,0.228501229,13-03-2003 7.30
402,0.4,0.023367953,0.494623656,0.991341991,0.404761905,0.2,0,0,13-03-2003 15.30
403,0.466666667,0.023367953,0.569892473,0.987012987,0.404761905,0.3,0.722222222,0.181818182,14-03-2003 13.30
404,0.333333333,0.023526918,0.23655914,0.985930736,0.595238095,0.6,0.805555556,0.683046683,20-03-2003 7.30
405,0.333333333,0.06120178,0.23655914,0.987012987,0.595238095,0.5,0.777777778,0.272727273,21-03-2003 6.30
406,0.5,0.029134071,0.655913978,0.984848485,0.380952381,0.14,0,0,28-03-2003 1.30
407,0.333333333,0.127522255,0.182795699,0.982683983,0.666666667,0.5,0.777777778,0.773955774,31-03-2003 9.30
408,0.466666667,0.010014837,0.408602151,0.984848485,0.523809524,0.4,0.861111111,0.545454545,31-03-2003 16.30
409,0.1,0.250891171,0.107526882,0.985930736,0.619047619,0.5,0.861111111,0.363636364,06-04-2003 13.30
410,0.333333333,0.007630352,0.344086022,0.979437229,0.476190476,0.24,0.138888889,0.228501229,20-04-2003 0.30
411,0.166666667,0.153961424,0.107526882,0.979437229,0.666666667,0.24,0.138888889,0.090909091,20-04-2003 14.30
412,0.233333333,0.34862174,0.204301075,0.981601732,0.547619048,0.2,0.666666667,0.137592138,22-04-2003 19.30
413,0.233333333,0.400347493,0.172043011,0.981601732,0.595238095,0.3,0.583333333,0.181818182,24-04-2003 2.30
414,0.433333333,0.206973294,0.225806452,0.985930736,0.69047619,0.35,0.361111111,0.592137592,30-04-2003 4.30
415,0.433333333,0.420623145,0.139784946,0.975108225,0.833333333,0.5,0.305555556,0.501228501,01-05-2003 10.30
416,0.133333333,0.489050242,0.043010753,0.96969697,0.833333333,0.16,0.638888889,0.137592138,02-05-2003 14.30
417,0.066666667,0.386600138,0.053763441,0.980519481,0.714285714,0.24,0.083333333,0.228501229,08-05-2003 14.30
418,0.666666667,0.443991098,0.322580645,0.977272727,0.761904762,0.3,0.333333333,0.727272727,13-05-2003 9.00
419,0.366666667,0.314132047,0.150537634,0.975108225,0.761904762,0.3,0.555555556,0.363636364,21-05-2003 18.30
420,0.666666667,0.161451308,0.720430108,0.983766234,0.476190476,0.3,0.472222222,0.272727273,23-05-2003 6.00
421,0.7,0.230341246,0.516129032,0.979437229,0.619047619,0.283333333,0,0.250614251,23-05-2003 16.00
422,0.7,0.150222552,0.591397849,0.978354978,0.571428571,0.25,0.777777778,0.137592138,24-05-2003 19.30
423,0.5,0.193620178,0.290322581,0.977272727,0.666666667,0.28,0.75,0.592137592,27-05-2003 3.00
424,0.3,0.366697101,0.075268817,0.972943723,0.857142857,0.4,0.944444444,0.727272727,27-05-2003 12.00
425,0.433333333,0.273738872,0.193548387,0.976190476,0.738095238,0.3,0.75,0.545454545,28-05-2003 3.00
426,0.366666667,0.559161721,0.075268817,0.967532468,0.928571429,0.2,0.75,0.363636364,10-06-2003 10.30
427,0.8,0.223664688,0.720430108,0.972943723,0.571428571,0.26,0.277777778,0.181818182,19-06-2003 0.00
428,0.8,0.273738872,0.677419355,0.974025974,0.595238095,0.24,0.222222222,0.363636364,19-06-2003 2.00
429,0.866666667,0.293768546,0.827956989,0.968614719,0.571428571,0.28,0.361111111,0.228501229,20-06-2003 22.30
430,0.8,0.363872404,0.591397849,0.967532468,0.642857143,0.4,0.361111111,0.272727273,21-06-2003 13.00
431,0.833333333,0.257047478,0.774193548,0.974025974,0.571428571,0.25,0.305555556,0.137592138,23-06-2003 3.30
432,0.833333333,0.460682493,0.602150538,0.970779221,0.666666667,0.25,0.472222222,0.228501229,23-06-2003 10.30
433,0.866666667,0.50074184,0.634408602,0.970779221,0.666666667,0.22,0.861111111,0.181818182,23-06-2003 12.30
434,0.8,0.320474777,0.634408602,0.972943723,0.619047619,0.35,0.361111111,0.363636364,24-06-2003 16.00
435,0.833333333,0.40727003,0.634408602,0.971861472,0.642857143,0.28,0,0,26-06-2003 19.30
436,0.8,0.320474777,0.634408602,0.968614719,0.619047619,0.35,0,0,29-06-2003 15.30
437,0.8,0.273738872,0.677419355,0.975108225,0.595238095,0.35,0.5,0.454545455,04-07-2003 20.30
438,0.866666667,0.413946587,0.731182796,0.976190476,0.619047619,0.35,0.361111111,0.319410319,05-07-2003 14.30
439,0.833333333,0.257047478,0.774193548,0.977272727,0.571428571,0.35,0.333333333,0.454545455,06-07-2003 8.30
440,0.833333333,0.429970326,0.935483871,0.972943723,0.5,0.08,0.75,0.090909091,09-07-2003 9.30
441,0.833333333,0.196958457,0.827956989,0.972943723,0.547619048,0.28,0.25,0.363636364,09-07-2003 12.30
442,0.766666667,0.130727003,0.88172043,0.970779221,0.476190476,0.25,0.444444444,0.501228501,10-07-2003 23.30
443,0.866666667,0.295437685,0.827956989,0.968614719,0.571428571,0.24,0.416666667,0.181818182,11-07-2003 8.00
444,0.833333333,0.116582972,1,0.96969697,0.476190476,0.12,0.222222222,0.137592138,11-07-2003 22.30
445,0.8,0.110163205,0.827956989,0.971861472,0.523809524,0.22,0.277777778,0.454545455,12-07-2003 3.30
446,0.833333333,0.257047478,0.774193548,0.975108225,0.571428571,0.3,0.361111111,0.363636364,13-07-2003 4.30
447,0.9,0.457344214,0.774193548,0.977272727,0.619047619,0.35,0.305555556,0.181818182,16-07-2003 16.30
448,0.866666667,0.143545994,1,0.979437229,0.5,0.25,0,0,21-07-2003 6.00
449,0.833333333,0.40727003,0.634408602,0.970779221,0.642857143,0.4,0,0,25-07-2003 17.00
450,0.9,0.333827893,0.88172043,0.971861472,0.571428571,0.26,0.333333333,0.363636364,26-07-2003 1.00
451,0.833333333,0.196958457,0.827956989,0.976190476,0.547619048,0.3,0,0,31-07-2003 20.00
452,0.966666667,0.584198813,0.88172043,0.979437229,0.619047619,0.13,0,0,05-08-2003 3.30
453,0.9,0.570845697,0.688172043,0.976190476,0.666666667,0.3,0.888888889,0.137592138,08-08-2003 3.00
454,0.8,0.110163205,0.827956989,0.976190476,0.523809524,0.3,0.888888889,0.545454545,09-08-2003 17.30
455,0.833333333,0.126854599,0.88172043,0.976190476,0.523809524,0.35,0.861111111,0.454545455,09-08-2003 18.00
456,0.9,0.570845697,0.688172043,0.974025974,0.666666667,0.4,0.916666667,0.137592138,11-08-2003 12.30
457,0.866666667,0.146884273,0.935483871,0.975108225,0.523809524,0.3,0,0,14-08-2003 1.30
458,0.9,0.617581602,0.64516129,0.974025974,0.69047619,0.5,0.916666667,0.181818182,17-08-2003 10.30
459,0.8,0.170252225,0.774193548,0.974025974,0.547619048,0.25,0,0,20-08-2003 1.30
460,0.766666667,0.333827893,0.559139785,0.974025974,0.642857143,0.6,0.777777778,0.228501229,20-08-2003 5.30
461,0.9,0.400593472,0.827956989,0.976190476,0.595238095,0.325,0.444444444,0.363636364,25-08-2003 4.00
462,0.833333333,0.460682493,0.602150538,0.978354978,0.666666667,0.6,0.388888889,0.181818182,28-08-2003 5.00
463,0.866666667,0.353857567,0.774193548,0.978354978,0.595238095,0.25,0.722222222,0.319410319,31-08-2003 6.00
464,0.866666667,0.50074184,0.634408602,0.974025974,0.666666667,0.45,0.805555556,0.363636364,31-08-2003 11.00
465,0.866666667,0.293768546,0.827956989,0.975108225,0.571428571,0.3,0.583333333,0.363636364,31-08-2003 15.30
466,0.766666667,0.09347181,0.774193548,0.976190476,0.523809524,0.4,0.694444444,0.137592138,03-09-2003 23.00
467,0.866666667,0.146884273,0.935483871,0.977272727,0.523809524,0.18,0.055555556,0.137592138,05-09-2003 1.00
468,0.766666667,0.196958457,0.677419355,0.977272727,0.571428571,0.3,0.083333333,0.228501229,10-09-2003 14.00
469,0.866666667,0.413946587,0.731182796,0.978354978,0.619047619,0.15,0.138888889,0.090909091,15-09-2003 8.30
470,0.833333333,0.126854599,0.88172043,0.980519481,0.523809524,0.21,0,0,16-09-2003 2.00
471,0.8,0.320474777,0.634408602,0.981601732,0.619047619,0.35,0.972222222,0.228501229,17-09-2003 6.00
472,0.833333333,0.126854599,0.88172043,0.982683983,0.523809524,0.3,0.333333333,0.137592138,18-09-2003 20.00
473,0.833333333,0.257047478,0.774193548,0.983766234,0.571428571,0.25,0,0,19-09-2003 3.00
474,0.8,0.170252225,0.774193548,0.980519481,0.547619048,0.35,0,0,19-09-2003 23.30
475,0.766666667,0.287091988,0.591397849,0.983766234,0.619047619,0.25,0.083333333,0.090909091,26-09-2003 9.00
476,0.566666667,0.153560831,0.387096774,0.983766234,0.619047619,0.525,0.055555556,0.319410319,29-09-2003 5.30
477,0.6,0.057307122,0.580645161,0.982683983,0.5,0.4,0.611111111,0.137592138,30-09-2003 19.00
478,0.4,0.036350148,0.462365591,0.989177489,0.428571429,0.2,0,0,22-10-2003 3.00
479,0.366666667,0.045004946,0.301075269,0.989177489,0.547619048,0.3,0.583333333,0.137592138,22-10-2003 5.30
480,0.533333333,0.028202701,0.666666667,0.987012987,0.404761905,0.08,0,0,23-10-2003 20.30
481,0.533333333,0.02889338,0.709677419,0.985930736,0.380952381,0.08,0,0,23-10-2003 21.30
482,0.533333333,0.031310754,0.709677419,0.987012987,0.380952381,0.07,0,0,24-10-2003 1.30
483,0.533333333,0.052146219,0.817204301,0.993506494,0.333333333,0.05,0,0,28-10-2003 1.30
484,0.333333333,0.013704514,0.52688172,0.99025974,0.333333333,0.16,0,0,02-11-2003 2.00
485,0.333333333,0.092958229,0.182795699,0.985930736,0.666666667,0.4,0.166666667,0.137592138,05-11-2003 9.30
486,0.4,0.008708554,0.612903226,0.984848485,0.333333333,0.15,0,0,06-11-2003 21.51
487,0.233333333,0.049432207,0.333333333,0.988095238,0.404761905,0.3,0,0,10-11-2003 14.30
488,0.166666667,0.006980296,0.591397849,0.991341991,0.166666667,0.35,0,0,19-11-2003 23.00
489,0.133333333,0.007289711,0.204301075,0.99025974,0.476190476,0.4,0.722222222,0.228501229,22-11-2003 10.30
490,0.233333333,0.007386226,0.451612903,0.994588745,0.30952381,0.1,0.777777778,0.137592138,23-11-2003 4.30
491,0.133333333,0.007687125,0.440860215,0.992424242,0.238095238,0.2,0.666666667,0.137592138,25-11-2003 16.00
492,0.2,0.008090217,0.64516129,0.991341991,0.166666667,0.09,0,0,28-11-2003 19.00
493,0.233333333,0.008206602,0.741935484,0.992424242,0.142857143,0.09,0,0,29-11-2003 19.00
494,0.2,0.008464922,0.688172043,0.991341991,0.142857143,0.12,0,0,01-12-2003 20.30
495,0.2,0.008782853,0.23655914,0.988095238,0.476190476,0.25,0.722222222,0.137592138,04-12-2003 10.30
